date,volume,high,low,open,close
2006-06-02 06:00:00+00:00,855.0,112.786,112.702,112.746,112.755
2006-06-02 07:00:00+00:00,1269.0,112.925,112.749,112.753,112.822
2006-06-02 08:00:00+00:00,894.0,112.884,112.781,112.822,112.822
2006-06-02 09:00:00+00:00,665.0,112.862,112.782,112.812,112.842
2006-06-02 10:00:00+00:00,817.0,112.862,112.704,112.842,112.819
2006-06-02 11:00:00+00:00,655.0,112.862,112.741,112.819,112.766
2006-06-02 12:00:00+00:00,2404.0,112.867,111.835,112.766,111.915
2006-06-02 13:00:00+00:00,2414.0,111.965,111.545,111.925,111.625
2006-06-02 14:00:00+00:00,2315.0,111.852,111.332,111.621,111.45
2006-06-02 15:00:00+00:00,1592.0,111.685,111.42,111.46,111.665
2006-06-02 16:00:00+00:00,743.0,111.675,111.538,111.669,111.564
2006-06-02 17:00:00+00:00,491.0,111.69,111.52,111.562,111.606
2006-06-02 18:00:00+00:00,587.0,111.7,111.497,111.61,111.68
2006-06-02 19:00:00+00:00,388.0,111.675,111.59,111.675,111.605
2006-06-02 20:00:00+00:00,471.0,111.735,111.57,111.605,111.735
2006-06-04 18:00:00+00:00,9.0,111.919,111.646,111.72,111.667
2006-06-04 19:00:00+00:00,65.0,111.675,111.601,111.646,111.643
2006-06-04 20:00:00+00:00,265.0,111.69,111.615,111.641,111.65
2006-06-04 21:00:00+00:00,171.0,111.675,111.585,111.65,111.67
2006-06-04 22:00:00+00:00,366.0,111.745,111.622,111.655,111.642
2006-06-04 23:00:00+00:00,398.0,111.712,111.615,111.637,111.687
2006-06-05 00:00:00+00:00,905.0,111.782,111.557,111.687,111.582
2006-06-05 01:00:00+00:00,707.0,111.632,111.546,111.592,111.572
2006-06-05 02:00:00+00:00,352.0,111.692,111.572,111.577,111.682
2006-06-05 03:00:00+00:00,342.0,111.692,111.552,111.682,111.582
2006-06-05 04:00:00+00:00,485.0,111.617,111.522,111.585,111.537
2006-06-05 05:00:00+00:00,466.0,111.665,111.529,111.542,111.655
2006-06-05 06:00:00+00:00,842.0,111.725,111.595,111.655,111.645
2006-06-05 07:00:00+00:00,1404.0,111.862,111.435,111.65,111.745
2006-06-05 08:00:00+00:00,1121.0,111.896,111.685,111.755,111.69
2006-06-05 09:00:00+00:00,810.0,111.77,111.668,111.685,111.765
2006-06-05 10:00:00+00:00,517.0,111.79,111.705,111.765,111.775
2006-06-05 11:00:00+00:00,775.0,111.795,111.65,111.77,111.745
2006-06-05 12:00:00+00:00,1168.0,111.797,111.61,111.745,111.77
2006-06-05 13:00:00+00:00,1192.0,111.855,111.72,111.77,111.855
2006-06-05 14:00:00+00:00,1324.0,111.885,111.705,111.845,111.8
2006-06-05 15:00:00+00:00,889.0,111.875,111.675,111.795,111.71
2006-06-05 16:00:00+00:00,813.0,111.741,111.537,111.715,111.588
2006-06-05 17:00:00+00:00,483.0,111.723,111.578,111.588,111.658
2006-06-05 18:00:00+00:00,1514.0,112.16,111.613,111.648,112.065
2006-06-05 19:00:00+00:00,720.0,112.175,112.057,112.07,112.165
2006-06-05 20:00:00+00:00,629.0,112.305,112.135,112.165,112.24
2006-06-05 21:00:00+00:00,274.0,112.285,112.115,112.24,112.19
2006-06-05 22:00:00+00:00,584.0,112.37,112.185,112.195,112.335
2006-06-05 23:00:00+00:00,799.0,112.392,112.22,112.335,112.286
2006-06-06 00:00:00+00:00,733.0,112.43,112.186,112.29,112.382
2006-06-06 01:00:00+00:00,725.0,112.462,112.342,112.372,112.382
2006-06-06 02:00:00+00:00,508.0,112.422,112.332,112.386,112.406
2006-06-06 03:00:00+00:00,348.0,112.466,112.376,112.406,112.416
2006-06-06 04:00:00+00:00,605.0,112.502,112.308,112.42,112.436
2006-06-06 05:00:00+00:00,521.0,112.466,112.356,112.434,112.368
2006-06-06 06:00:00+00:00,1110.0,112.416,112.175,112.378,112.195
2006-06-06 07:00:00+00:00,1121.0,112.265,112.061,112.205,112.215
2006-06-06 08:00:00+00:00,964.0,112.295,112.165,112.225,112.251
2006-06-06 09:00:00+00:00,874.0,112.275,112.125,112.25,112.205
2006-06-06 10:00:00+00:00,1069.0,112.44,112.19,112.205,112.365
2006-06-06 11:00:00+00:00,924.0,112.482,112.313,112.356,112.445
2006-06-06 12:00:00+00:00,1652.0,112.892,112.41,112.438,112.807
2006-06-06 13:00:00+00:00,1651.0,113.089,112.786,112.812,112.949
2006-06-06 14:00:00+00:00,1988.0,113.56,112.899,112.954,113.535
2006-06-06 15:00:00+00:00,1797.0,113.527,113.225,113.525,113.271
2006-06-06 16:00:00+00:00,1019.0,113.375,113.085,113.269,113.225
2006-06-06 17:00:00+00:00,653.0,113.322,113.127,113.22,113.307
2006-06-06 18:00:00+00:00,584.0,113.327,113.085,113.312,113.105
2006-06-06 19:00:00+00:00,514.0,113.275,113.105,113.105,113.215
2006-06-06 20:00:00+00:00,380.0,113.335,113.205,113.219,113.325
2006-06-06 21:00:00+00:00,554.0,113.405,113.21,113.325,113.215
2006-06-06 22:00:00+00:00,427.0,113.34,113.21,113.21,113.23
2006-06-06 23:00:00+00:00,429.0,113.246,113.116,113.23,113.16
2006-06-07 00:00:00+00:00,603.0,113.15,113.07,113.15,113.076
2006-06-07 01:00:00+00:00,862.0,113.09,112.932,113.07,113.022
2006-06-07 02:00:00+00:00,610.0,113.126,112.976,113.026,113.086
2006-06-07 03:00:00+00:00,387.0,113.126,113.016,113.076,113.03
2006-06-07 04:00:00+00:00,339.0,113.116,113.008,113.036,113.096
2006-06-07 05:00:00+00:00,714.0,113.366,113.096,113.096,113.304
2006-06-07 06:00:00+00:00,1347.0,113.495,113.266,113.306,113.475
2006-06-07 07:00:00+00:00,1137.0,113.5,113.215,113.475,113.252
2006-06-07 08:00:00+00:00,1033.0,113.372,113.192,113.243,113.3
2006-06-07 09:00:00+00:00,732.0,113.33,113.2,113.305,113.225
2006-06-07 10:00:00+00:00,1063.0,113.245,113.035,113.23,113.17
2006-06-07 11:00:00+00:00,1114.0,113.37,113.145,113.165,113.305
2006-06-07 12:00:00+00:00,1131.0,113.377,113.257,113.3,113.338
2006-06-07 13:00:00+00:00,1408.0,113.687,113.317,113.337,113.587
2006-06-07 14:00:00+00:00,1335.0,113.687,113.527,113.582,113.647
2006-06-07 15:00:00+00:00,1228.0,113.647,113.324,113.643,113.363
2006-06-07 16:00:00+00:00,864.0,113.387,113.257,113.362,113.377
2006-06-07 17:00:00+00:00,669.0,113.469,113.317,113.377,113.452
2006-06-07 18:00:00+00:00,586.0,113.565,113.43,113.447,113.477
2006-06-07 19:00:00+00:00,271.0,113.501,113.47,113.48,113.48
2006-06-07 20:00:00+00:00,262.0,113.6,113.471,113.48,113.58
2006-06-07 21:00:00+00:00,355.0,113.58,113.384,113.58,113.389
2006-06-07 22:00:00+00:00,314.0,113.502,113.384,113.394,113.45
2006-06-07 23:00:00+00:00,504.0,113.49,113.375,113.445,113.43
2006-06-08 00:00:00+00:00,768.0,113.6,113.42,113.43,113.596
2006-06-08 01:00:00+00:00,866.0,113.726,113.566,113.6,113.656
2006-06-08 02:00:00+00:00,645.0,113.728,113.57,113.656,113.576
2006-06-08 03:00:00+00:00,595.0,113.636,113.526,113.578,113.57
2006-06-08 04:00:00+00:00,389.0,113.646,113.546,113.57,113.586
2006-06-08 05:00:00+00:00,932.0,113.766,113.586,113.586,113.68
2006-06-08 06:00:00+00:00,1359.0,113.852,113.59,113.686,113.842
2006-06-08 07:00:00+00:00,1468.0,114.044,113.782,113.847,113.959
2006-06-08 08:00:00+00:00,1409.0,113.972,113.733,113.951,113.792
2006-06-08 09:00:00+00:00,934.0,113.917,113.702,113.797,113.732
2006-06-08 10:00:00+00:00,887.0,113.973,113.732,113.737,113.847
2006-06-08 11:00:00+00:00,1433.0,114.312,113.764,113.847,114.162
2006-06-08 12:00:00+00:00,2693.0,114.732,114.132,114.163,114.462
2006-06-08 13:00:00+00:00,2565.0,114.53,114.212,114.457,114.365
2006-06-08 14:00:00+00:00,1882.0,114.395,114.225,114.374,114.325
2006-06-08 15:00:00+00:00,1504.0,114.388,114.169,114.323,114.23
2006-06-08 16:00:00+00:00,1185.0,114.262,114.06,114.232,114.185
2006-06-08 17:00:00+00:00,882.0,114.335,114.135,114.18,114.195
2006-06-08 18:00:00+00:00,639.0,114.265,114.164,114.197,114.21
2006-06-08 19:00:00+00:00,422.0,114.225,114.127,114.205,114.154
2006-06-08 20:00:00+00:00,452.0,114.26,114.13,114.15,114.235
2006-06-08 21:00:00+00:00,455.0,114.255,114.065,114.24,114.065
2006-06-08 22:00:00+00:00,982.0,114.093,113.82,114.07,113.96
2006-06-08 23:00:00+00:00,721.0,113.995,113.885,113.965,113.972
2006-06-09 00:00:00+00:00,1075.0,113.98,113.756,113.972,113.938
2006-06-09 01:00:00+00:00,822.0,114.036,113.872,113.932,113.996
2006-06-09 02:00:00+00:00,394.0,113.996,113.926,113.99,113.946
2006-06-09 03:00:00+00:00,477.0,114.01,113.88,113.946,113.986
2006-06-09 04:00:00+00:00,559.0,113.996,113.85,113.99,113.85
2006-06-09 05:00:00+00:00,734.0,113.936,113.768,113.848,113.936
2006-06-09 06:00:00+00:00,1156.0,114.12,113.859,113.93,113.869
2006-06-09 07:00:00+00:00,1092.0,114.025,113.725,113.869,113.902
2006-06-09 08:00:00+00:00,985.0,114.047,113.879,113.9,113.955
2006-06-09 09:00:00+00:00,1080.0,113.985,113.855,113.957,113.915
2006-06-09 10:00:00+00:00,834.0,114.015,113.835,113.91,113.98
2006-06-09 11:00:00+00:00,1152.0,114.015,113.814,113.975,113.91
2006-06-09 12:00:00+00:00,2274.0,114.346,113.905,113.91,114.19
2006-06-09 13:00:00+00:00,2128.0,114.214,113.65,114.185,113.755
2006-06-09 14:00:00+00:00,1709.0,113.925,113.572,113.755,113.802
2006-06-09 15:00:00+00:00,1472.0,113.935,113.772,113.805,113.902
2006-06-09 16:00:00+00:00,494.0,113.94,113.872,113.907,113.93
2006-06-09 17:00:00+00:00,463.0,114.004,113.895,113.935,113.955
2006-06-09 18:00:00+00:00,327.0,113.96,113.899,113.96,113.945
2006-06-09 19:00:00+00:00,393.0,113.99,113.905,113.935,113.975
2006-06-09 20:00:00+00:00,306.0,114.025,113.915,113.977,113.975
2006-06-11 17:00:00+00:00,1.0,113.98,113.98,113.98,113.98
2006-06-11 18:00:00+00:00,14.0,114.279,114.107,114.22,114.107
2006-06-11 19:00:00+00:00,97.0,114.17,113.959,113.969,114.17
2006-06-11 20:00:00+00:00,172.0,114.23,114.145,114.165,114.197
2006-06-11 21:00:00+00:00,248.0,114.22,114.054,114.195,114.095
2006-06-11 22:00:00+00:00,323.0,114.22,114.095,114.096,114.21
2006-06-11 23:00:00+00:00,608.0,114.312,114.155,114.214,114.295
2006-06-12 00:00:00+00:00,706.0,114.295,114.155,114.295,114.175
2006-06-12 01:00:00+00:00,572.0,114.175,114.005,114.17,114.015
2006-06-12 02:00:00+00:00,407.0,114.145,114.005,114.01,114.135
2006-06-12 03:00:00+00:00,369.0,114.185,114.115,114.135,114.13
2006-06-12 04:00:00+00:00,408.0,114.18,114.075,114.125,114.115
2006-06-12 05:00:00+00:00,405.0,114.175,114.065,114.105,114.165
2006-06-12 06:00:00+00:00,901.0,114.169,113.975,114.169,114.085
2006-06-12 07:00:00+00:00,1053.0,114.225,114.0,114.08,114.21
2006-06-12 08:00:00+00:00,1138.0,114.335,114.114,114.21,114.275
2006-06-12 09:00:00+00:00,916.0,114.444,114.24,114.28,114.375
2006-06-12 10:00:00+00:00,1091.0,114.435,114.295,114.383,114.336
2006-06-12 11:00:00+00:00,1091.0,114.505,114.322,114.335,114.42
2006-06-12 12:00:00+00:00,1330.0,114.585,114.201,114.421,114.264
2006-06-12 13:00:00+00:00,1056.0,114.323,114.143,114.264,114.207
2006-06-12 14:00:00+00:00,919.0,114.387,114.157,114.203,114.387
2006-06-12 15:00:00+00:00,1074.0,114.422,114.166,114.382,114.167
2006-06-12 16:00:00+00:00,634.0,114.329,114.126,114.167,114.214
2006-06-12 17:00:00+00:00,398.0,114.255,114.165,114.219,114.23
2006-06-12 18:00:00+00:00,511.0,114.265,114.158,114.225,114.232
2006-06-12 19:00:00+00:00,297.0,114.328,114.22,114.232,114.3
2006-06-12 20:00:00+00:00,493.0,114.415,114.295,114.305,114.395
2006-06-12 21:00:00+00:00,295.0,114.49,114.389,114.394,114.46
2006-06-12 22:00:00+00:00,356.0,114.485,114.376,114.455,114.42
2006-06-12 23:00:00+00:00,593.0,114.534,114.395,114.415,114.434
2006-06-13 00:00:00+00:00,1033.0,114.472,114.27,114.434,114.41
2006-06-13 01:00:00+00:00,667.0,114.518,114.38,114.406,114.406
2006-06-13 02:00:00+00:00,474.0,114.476,114.396,114.406,114.446
2006-06-13 03:00:00+00:00,387.0,114.536,114.416,114.446,114.482
2006-06-13 04:00:00+00:00,514.0,114.578,114.462,114.476,114.548
2006-06-13 05:00:00+00:00,769.0,114.636,114.48,114.538,114.58
2006-06-13 06:00:00+00:00,1254.0,114.725,114.558,114.586,114.675
2006-06-13 07:00:00+00:00,1575.0,114.77,114.39,114.668,114.475
2006-06-13 08:00:00+00:00,1285.0,114.505,114.305,114.465,114.432
2006-06-13 09:00:00+00:00,1261.0,114.56,114.405,114.437,114.415
2006-06-13 10:00:00+00:00,1301.0,114.67,114.35,114.425,114.655
2006-06-13 11:00:00+00:00,1041.0,114.694,114.495,114.645,114.642
2006-06-13 12:00:00+00:00,1932.0,114.816,114.551,114.637,114.63
2006-06-13 13:00:00+00:00,1954.0,114.77,114.491,114.625,114.679
2006-06-13 14:00:00+00:00,2159.0,115.295,114.649,114.671,115.2
2006-06-13 15:00:00+00:00,1251.0,115.25,115.035,115.2,115.072
2006-06-13 16:00:00+00:00,701.0,115.225,115.025,115.065,115.155
2006-06-13 17:00:00+00:00,1145.0,115.445,115.145,115.16,115.25
2006-06-13 18:00:00+00:00,700.0,115.365,115.212,115.255,115.285
2006-06-13 19:00:00+00:00,536.0,115.375,115.275,115.285,115.295
2006-06-13 20:00:00+00:00,375.0,115.45,115.284,115.285,115.425
2006-06-13 21:00:00+00:00,358.0,115.425,115.275,115.425,115.315
2006-06-13 22:00:00+00:00,267.0,115.33,115.25,115.32,115.265
2006-06-13 23:00:00+00:00,435.0,115.316,115.236,115.26,115.25
2006-06-14 00:00:00+00:00,930.0,115.256,115.102,115.25,115.19
2006-06-14 01:00:00+00:00,985.0,115.226,115.058,115.19,115.126
2006-06-14 02:00:00+00:00,498.0,115.186,115.096,115.126,115.126
2006-06-14 03:00:00+00:00,420.0,115.23,115.116,115.12,115.166
2006-06-14 04:00:00+00:00,596.0,115.206,115.07,115.166,115.116
2006-06-14 05:00:00+00:00,496.0,115.146,115.076,115.122,115.126
2006-06-14 06:00:00+00:00,1052.0,115.156,114.885,115.126,115.005
2006-06-14 07:00:00+00:00,1263.0,115.072,114.801,114.99,114.964
2006-06-14 08:00:00+00:00,1149.0,114.997,114.825,114.962,114.917
2006-06-14 09:00:00+00:00,821.0,114.977,114.887,114.921,114.937
2006-06-14 10:00:00+00:00,818.0,115.064,114.932,114.937,114.992
2006-06-14 11:00:00+00:00,687.0,115.099,114.951,114.992,115.007
2006-06-14 12:00:00+00:00,2015.0,115.407,114.987,115.012,115.347
2006-06-14 13:00:00+00:00,2167.0,115.382,114.475,115.346,114.69
2006-06-14 14:00:00+00:00,1450.0,114.905,114.615,114.695,114.845
2006-06-14 15:00:00+00:00,1020.0,114.865,114.669,114.835,114.845
2006-06-14 16:00:00+00:00,810.0,114.98,114.79,114.844,114.925
2006-06-14 17:00:00+00:00,605.0,115.055,114.889,114.925,114.979
2006-06-14 18:00:00+00:00,855.0,115.095,114.905,114.984,115.089
2006-06-14 19:00:00+00:00,533.0,115.124,115.015,115.091,115.055
2006-06-14 20:00:00+00:00,353.0,115.09,115.039,115.054,115.048
2006-06-14 21:00:00+00:00,412.0,115.095,114.937,115.05,114.96
2006-06-14 22:00:00+00:00,540.0,114.98,114.86,114.96,114.885
2006-06-14 23:00:00+00:00,448.0,114.976,114.87,114.88,114.916
2006-06-15 00:00:00+00:00,733.0,115.08,114.906,114.916,115.076
2006-06-15 01:00:00+00:00,901.0,115.08,114.86,115.07,114.88
2006-06-15 02:00:00+00:00,454.0,114.94,114.816,114.878,114.926
2006-06-15 03:00:00+00:00,429.0,115.046,114.896,114.92,114.982
2006-06-15 04:00:00+00:00,486.0,115.116,114.956,114.986,115.022
2006-06-15 05:00:00+00:00,431.0,115.046,114.946,115.018,114.966
2006-06-15 06:00:00+00:00,1227.0,115.012,114.668,114.97,114.748
2006-06-15 07:00:00+00:00,1169.0,114.945,114.669,114.743,114.896
2006-06-15 08:00:00+00:00,1155.0,115.085,114.851,114.896,114.935
2006-06-15 09:00:00+00:00,810.0,114.987,114.895,114.928,114.905
2006-06-15 10:00:00+00:00,614.0,114.945,114.875,114.91,114.917
2006-06-15 11:00:00+00:00,972.0,114.997,114.885,114.919,114.929
2006-06-15 12:00:00+00:00,1817.0,115.227,114.775,114.928,114.931
2006-06-15 13:00:00+00:00,2239.0,114.965,114.64,114.926,114.83
2006-06-15 14:00:00+00:00,1377.0,114.93,114.72,114.835,114.88
2006-06-15 15:00:00+00:00,1100.0,115.15,114.83,114.87,115.077
2006-06-15 16:00:00+00:00,684.0,115.155,115.03,115.079,115.09
2006-06-15 17:00:00+00:00,302.0,115.095,114.98,115.095,115.025
2006-06-15 18:00:00+00:00,481.0,115.09,114.936,115.02,114.994
2006-06-15 19:00:00+00:00,357.0,115.06,114.845,114.99,114.87
2006-06-15 20:00:00+00:00,428.0,114.878,114.75,114.873,114.76
2006-06-15 21:00:00+00:00,259.0,114.87,114.73,114.755,114.845
2006-06-15 22:00:00+00:00,441.0,114.89,114.706,114.855,114.73
2006-06-15 23:00:00+00:00,542.0,114.826,114.706,114.726,114.72
2006-06-16 00:00:00+00:00,919.0,114.77,114.622,114.716,114.722
2006-06-16 01:00:00+00:00,409.0,114.722,114.642,114.712,114.686
2006-06-16 02:00:00+00:00,391.0,114.766,114.642,114.686,114.746
2006-06-16 03:00:00+00:00,406.0,114.756,114.682,114.752,114.7
2006-06-16 04:00:00+00:00,339.0,114.766,114.68,114.696,114.726
2006-06-16 05:00:00+00:00,380.0,114.756,114.696,114.73,114.716
2006-06-16 06:00:00+00:00,1130.0,114.726,114.555,114.708,114.61
2006-06-16 07:00:00+00:00,953.0,114.785,114.575,114.61,114.755
2006-06-16 08:00:00+00:00,1162.0,114.77,114.615,114.76,114.709
2006-06-16 09:00:00+00:00,1085.0,114.945,114.715,114.715,114.895
2006-06-16 10:00:00+00:00,992.0,115.022,114.887,114.894,114.926
2006-06-16 11:00:00+00:00,690.0,114.98,114.845,114.935,114.875
2006-06-16 12:00:00+00:00,1493.0,115.075,114.823,114.87,114.903
2006-06-16 13:00:00+00:00,1487.0,115.195,114.898,114.905,115.17
2006-06-16 14:00:00+00:00,1331.0,115.19,114.95,115.172,114.958
2006-06-16 15:00:00+00:00,1231.0,115.19,114.906,114.956,115.14
2006-06-16 16:00:00+00:00,550.0,115.19,115.085,115.137,115.155
2006-06-16 17:00:00+00:00,385.0,115.18,115.091,115.15,115.098
2006-06-16 18:00:00+00:00,726.0,115.17,114.998,115.096,115.12
2006-06-16 19:00:00+00:00,564.0,115.18,115.085,115.125,115.135
2006-06-16 20:00:00+00:00,337.0,115.2,115.119,115.126,115.195
2006-06-18 18:00:00+00:00,24.0,115.14,114.99,115.13,115.115
2006-06-18 19:00:00+00:00,113.0,115.179,115.045,115.12,115.165
2006-06-18 20:00:00+00:00,104.0,115.177,115.165,115.165,115.17
2006-06-18 21:00:00+00:00,334.0,115.245,115.1,115.17,115.21
2006-06-18 22:00:00+00:00,429.0,115.355,115.189,115.205,115.345
2006-06-18 23:00:00+00:00,636.0,115.387,115.255,115.35,115.307
2006-06-19 00:00:00+00:00,793.0,115.477,115.262,115.307,115.472
2006-06-19 01:00:00+00:00,1134.0,115.765,115.452,115.467,115.665
2006-06-19 02:00:00+00:00,475.0,115.715,115.615,115.665,115.655
2006-06-19 03:00:00+00:00,361.0,115.688,115.625,115.655,115.665
2006-06-19 04:00:00+00:00,455.0,115.67,115.605,115.67,115.66
2006-06-19 05:00:00+00:00,410.0,115.665,115.575,115.665,115.595
2006-06-19 06:00:00+00:00,1018.0,115.695,115.532,115.595,115.535
2006-06-19 07:00:00+00:00,687.0,115.615,115.485,115.535,115.615
2006-06-19 08:00:00+00:00,773.0,115.705,115.56,115.616,115.63
2006-06-19 09:00:00+00:00,735.0,115.745,115.615,115.625,115.617
2006-06-19 10:00:00+00:00,827.0,115.645,115.489,115.625,115.593
2006-06-19 11:00:00+00:00,544.0,115.605,115.465,115.597,115.48
2006-06-19 12:00:00+00:00,816.0,115.699,115.449,115.485,115.67
2006-06-19 13:00:00+00:00,1003.0,115.745,115.611,115.672,115.656
2006-06-19 14:00:00+00:00,1241.0,115.691,115.425,115.658,115.478
2006-06-19 15:00:00+00:00,980.0,115.508,115.263,115.488,115.263
2006-06-19 16:00:00+00:00,856.0,115.383,115.156,115.261,115.308
2006-06-19 17:00:00+00:00,417.0,115.443,115.263,115.306,115.413
2006-06-19 18:00:00+00:00,462.0,115.448,115.308,115.418,115.413
2006-06-19 19:00:00+00:00,411.0,115.48,115.393,115.414,115.438
2006-06-19 20:00:00+00:00,372.0,115.548,115.408,115.433,115.539
2006-06-19 21:00:00+00:00,301.0,115.542,115.458,115.535,115.473
2006-06-19 22:00:00+00:00,292.0,115.488,115.368,115.483,115.418
2006-06-19 23:00:00+00:00,400.0,115.514,115.388,115.423,115.488
2006-06-20 00:00:00+00:00,893.0,115.638,115.46,115.484,115.578
2006-06-20 01:00:00+00:00,659.0,115.578,115.396,115.578,115.46
2006-06-20 02:00:00+00:00,326.0,115.506,115.436,115.456,115.474
2006-06-20 03:00:00+00:00,319.0,115.506,115.466,115.476,115.48
2006-06-20 04:00:00+00:00,268.0,115.526,115.456,115.486,115.48
2006-06-20 05:00:00+00:00,1384.0,115.48,115.006,115.476,115.066
2006-06-20 06:00:00+00:00,1581.0,115.076,114.71,115.066,114.75
2006-06-20 07:00:00+00:00,1195.0,114.847,114.63,114.745,114.79
2006-06-20 08:00:00+00:00,976.0,114.867,114.74,114.795,114.755
2006-06-20 09:00:00+00:00,1208.0,115.295,114.75,114.76,115.276
2006-06-20 10:00:00+00:00,859.0,115.297,115.09,115.28,115.122
2006-06-20 11:00:00+00:00,601.0,115.12,115.016,115.115,115.096
2006-06-20 12:00:00+00:00,1663.0,115.199,114.755,115.098,114.77
2006-06-20 13:00:00+00:00,956.0,114.944,114.76,114.77,114.91
2006-06-20 14:00:00+00:00,854.0,114.995,114.85,114.92,114.948
2006-06-20 15:00:00+00:00,831.0,115.095,114.883,114.945,115.025
2006-06-20 16:00:00+00:00,720.0,115.046,114.825,115.03,114.855
2006-06-20 17:00:00+00:00,789.0,114.855,114.7,114.85,114.755
2006-06-20 18:00:00+00:00,508.0,114.89,114.716,114.755,114.88
2006-06-20 19:00:00+00:00,289.0,114.945,114.855,114.875,114.927
2006-06-20 20:00:00+00:00,263.0,114.975,114.91,114.93,114.965
2006-06-20 21:00:00+00:00,309.0,114.975,114.866,114.968,114.898
2006-06-20 22:00:00+00:00,213.0,114.935,114.876,114.896,114.91
2006-06-20 23:00:00+00:00,483.0,114.915,114.794,114.915,114.84
2006-06-21 00:00:00+00:00,692.0,114.874,114.736,114.84,114.756
2006-06-21 01:00:00+00:00,848.0,114.772,114.576,114.746,114.66
2006-06-21 02:00:00+00:00,1010.0,114.666,114.386,114.66,114.506
2006-06-21 03:00:00+00:00,620.0,114.746,114.476,114.504,114.746
2006-06-21 04:00:00+00:00,853.0,114.84,114.656,114.744,114.666
2006-06-21 05:00:00+00:00,446.0,114.726,114.642,114.666,114.712
2006-06-21 06:00:00+00:00,880.0,114.806,114.656,114.712,114.72
2006-06-21 07:00:00+00:00,498.0,114.748,114.68,114.72,114.736
2006-06-21 08:00:00+00:00,725.0,114.756,114.686,114.734,114.706
2006-06-21 09:00:00+00:00,543.0,114.74,114.626,114.7,114.736
2006-06-21 10:00:00+00:00,854.0,115.016,114.716,114.734,114.926
2006-06-21 11:00:00+00:00,692.0,114.936,114.836,114.926,114.895
2006-06-21 12:00:00+00:00,1188.0,115.223,114.895,114.895,115.043
2006-06-21 13:00:00+00:00,1059.0,115.063,114.847,115.043,114.993
2006-06-21 14:00:00+00:00,735.0,115.033,114.887,114.988,114.973
2006-06-21 15:00:00+00:00,730.0,114.979,114.733,114.964,114.763
2006-06-21 16:00:00+00:00,825.0,114.823,114.693,114.755,114.743
2006-06-21 17:00:00+00:00,523.0,114.758,114.645,114.741,114.695
2006-06-21 18:00:00+00:00,418.0,114.865,114.675,114.695,114.81
2006-06-21 19:00:00+00:00,253.0,114.85,114.765,114.815,114.805
2006-06-21 20:00:00+00:00,315.0,114.9,114.78,114.81,114.9
2006-06-21 21:00:00+00:00,261.0,114.89,114.797,114.89,114.815
2006-06-21 22:00:00+00:00,353.0,114.845,114.73,114.811,114.845
2006-06-21 23:00:00+00:00,435.0,114.85,114.675,114.84,114.75
2006-06-22 00:00:00+00:00,552.0,114.798,114.722,114.75,114.776
2006-06-22 01:00:00+00:00,522.0,114.786,114.696,114.78,114.784
2006-06-22 02:00:00+00:00,391.0,114.87,114.776,114.78,114.846
2006-06-22 03:00:00+00:00,299.0,114.856,114.8,114.84,114.82
2006-06-22 04:00:00+00:00,375.0,114.866,114.806,114.81,114.836
