time,volume,high,low,open,close
2005-07-10 17:00:00+00:00,599.0,112.195,112.125,112.190,112.165
2005-07-10 21:00:00+00:00,2711.0,112.260,112.070,112.165,112.190
2005-07-11 01:00:00+00:00,6089.0,112.200,111.840,112.190,111.850
2005-07-11 05:00:00+00:00,9004.0,112.050,111.758,111.850,111.958
2005-07-11 09:00:00+00:00,8854.0,112.098,111.898,111.958,111.998
2005-07-11 13:00:00+00:00,10092.0,112.038,111.688,111.998,111.948
2005-07-11 17:00:00+00:00,4278.0,111.948,111.748,111.948,111.808
2005-07-11 21:00:00+00:00,3379.0,111.838,111.588,111.818,111.598
2005-07-12 01:00:00+00:00,7681.0,111.658,111.258,111.598,111.368
2005-07-12 05:00:00+00:00,8903.0,111.488,110.972,111.368,111.002
2005-07-12 09:00:00+00:00,10212.0,111.352,110.962,111.002,111.272
2005-07-12 13:00:00+00:00,10595.0,111.282,110.798,111.272,110.998
2005-07-12 17:00:00+00:00,6835.0,111.088,110.758,110.988,110.810
2005-07-12 21:00:00+00:00,4665.0,111.190,110.800,110.810,111.120
2005-07-13 01:00:00+00:00,4539.0,111.190,111.010,111.120,111.080
2005-07-13 05:00:00+00:00,8638.0,111.458,111.080,111.080,111.368
2005-07-13 09:00:00+00:00,9679.0,111.718,111.288,111.368,111.658
2005-07-13 13:00:00+00:00,9250.0,112.290,111.638,111.658,112.140
2005-07-13 17:00:00+00:00,6515.0,112.160,111.810,112.140,111.860
2005-07-13 21:00:00+00:00,5424.0,112.130,111.820,111.860,112.110
2005-07-14 01:00:00+00:00,6050.0,112.110,111.786,112.110,111.896
2005-07-14 05:00:00+00:00,9085.0,111.998,111.646,111.896,111.968
2005-07-14 09:00:00+00:00,9430.0,112.148,111.778,111.958,111.788
2005-07-14 13:00:00+00:00,9959.0,112.338,111.758,111.788,112.238
2005-07-14 17:00:00+00:00,5713.0,112.378,112.188,112.228,112.358
2005-07-14 21:00:00+00:00,5670.0,112.398,112.168,112.358,112.168
2005-07-15 01:00:00+00:00,5629.0,112.178,112.058,112.168,112.148
2005-07-15 05:00:00+00:00,8564.0,112.168,111.766,112.148,111.886
2005-07-15 09:00:00+00:00,9721.0,112.298,111.816,111.886,112.158
2005-07-15 13:00:00+00:00,9067.0,112.428,112.118,112.158,112.218
2005-07-15 17:00:00+00:00,4750.0,112.298,112.128,112.228,112.160
2005-07-15 21:00:00+00:00,1.0,112.160,112.160,112.160,112.160
2005-07-17 05:00:00+00:00,1.0,112.130,112.130,112.130,112.130
2005-07-17 17:00:00+00:00,290.0,112.285,112.105,112.130,112.275
2005-07-17 21:00:00+00:00,1567.0,112.360,112.180,112.275,112.260
2005-07-18 01:00:00+00:00,2181.0,112.280,112.220,112.260,112.220
2005-07-18 05:00:00+00:00,7301.0,112.240,112.010,112.220,112.158
2005-07-18 09:00:00+00:00,7155.0,112.308,112.148,112.158,112.217
2005-07-18 13:00:00+00:00,9541.0,112.247,111.518,112.217,111.758
2005-07-18 17:00:00+00:00,4732.0,111.998,111.698,111.748,111.988
2005-07-18 21:00:00+00:00,3783.0,111.998,111.848,111.988,111.948
2005-07-19 01:00:00+00:00,4599.0,112.330,111.930,111.948,112.310
2005-07-19 05:00:00+00:00,9906.0,112.738,112.212,112.310,112.682
2005-07-19 09:00:00+00:00,9677.0,112.952,112.548,112.682,112.942
2005-07-19 13:00:00+00:00,9194.0,112.982,112.772,112.942,112.872
2005-07-19 17:00:00+00:00,4755.0,112.892,112.664,112.872,112.708
2005-07-19 21:00:00+00:00,4835.0,112.940,112.664,112.704,112.906
2005-07-20 01:00:00+00:00,6746.0,113.176,112.886,112.906,113.036
2005-07-20 05:00:00+00:00,8930.0,113.186,112.856,113.036,112.964
2005-07-20 09:00:00+00:00,10112.0,113.102,112.812,112.964,112.922
2005-07-20 13:00:00+00:00,10921.0,113.718,112.732,112.922,113.388
2005-07-20 17:00:00+00:00,8801.0,113.388,112.468,113.388,112.918
2005-07-20 21:00:00+00:00,5607.0,112.918,112.456,112.908,112.516
2005-07-21 01:00:00+00:00,6165.0,112.690,112.430,112.516,112.540
2005-07-21 05:00:00+00:00,9836.0,112.742,112.246,112.540,112.488
2005-07-21 09:00:00+00:00,10401.0,112.638,110.235,112.488,110.275
2005-07-21 13:00:00+00:00,11110.0,110.978,110.140,110.275,110.325
2005-07-21 17:00:00+00:00,9178.0,110.425,109.875,110.325,110.266
2005-07-21 21:00:00+00:00,7346.0,111.130,110.186,110.266,111.010
2005-07-22 01:00:00+00:00,8818.0,111.260,110.800,111.020,111.120
2005-07-22 05:00:00+00:00,10843.0,111.140,110.732,111.120,110.936
2005-07-22 09:00:00+00:00,10902.0,111.278,110.786,110.936,111.128
2005-07-22 13:00:00+00:00,11629.0,111.468,110.798,111.118,111.388
2005-07-22 17:00:00+00:00,5616.0,111.438,111.108,111.388,111.330
2005-07-22 21:00:00+00:00,3.0,111.340,111.340,111.340,111.340
2005-07-24 13:00:00+00:00,2.0,111.350,111.340,111.350,111.340
2005-07-24 17:00:00+00:00,57.0,111.345,111.345,111.345,111.345
2005-07-24 21:00:00+00:00,3870.0,111.680,111.220,111.345,111.390
2005-07-25 01:00:00+00:00,5417.0,111.670,111.300,111.390,111.537
2005-07-25 05:00:00+00:00,9481.0,111.987,111.527,111.537,111.694
2005-07-25 09:00:00+00:00,10475.0,111.988,111.634,111.704,111.738
2005-07-25 13:00:00+00:00,9363.0,111.778,111.458,111.738,111.548
2005-07-25 17:00:00+00:00,5942.0,111.578,111.358,111.548,111.488
2005-07-25 21:00:00+00:00,5695.0,111.806,111.368,111.488,111.736
2005-07-26 01:00:00+00:00,6938.0,111.936,111.596,111.736,111.876
2005-07-26 05:00:00+00:00,9583.0,112.214,111.714,111.866,112.154
2005-07-26 09:00:00+00:00,10524.0,112.616,112.082,112.154,112.466
2005-07-26 13:00:00+00:00,10680.0,112.624,112.122,112.466,112.212
2005-07-26 17:00:00+00:00,6495.0,112.562,112.182,112.212,112.542
2005-07-26 21:00:00+00:00,4857.0,112.602,112.360,112.542,112.476
2005-07-27 01:00:00+00:00,6338.0,112.786,112.456,112.476,112.706
2005-07-27 05:00:00+00:00,9351.0,112.798,112.492,112.706,112.582
2005-07-27 09:00:00+00:00,9812.0,112.800,112.408,112.582,112.464
2005-07-27 13:00:00+00:00,9957.0,112.474,112.172,112.464,112.272
2005-07-27 17:00:00+00:00,6783.0,112.472,112.162,112.272,112.472
2005-07-27 21:00:00+00:00,5889.0,112.532,112.140,112.472,112.474
2005-07-28 01:00:00+00:00,4734.0,112.484,112.384,112.474,112.444
2005-07-28 05:00:00+00:00,8479.0,112.872,112.414,112.444,112.690
2005-07-28 09:00:00+00:00,10731.0,112.810,112.304,112.690,112.364
2005-07-28 13:00:00+00:00,10220.0,112.568,111.972,112.364,112.152
2005-07-28 17:00:00+00:00,6563.0,112.202,112.012,112.152,112.118
2005-07-28 21:00:00+00:00,4918.0,112.410,112.090,112.118,112.300
2005-07-29 01:00:00+00:00,5354.0,112.330,112.200,112.300,112.240
2005-07-29 05:00:00+00:00,8936.0,112.388,111.954,112.240,112.298
2005-07-29 09:00:00+00:00,9648.0,112.448,112.050,112.298,112.122
2005-07-29 13:00:00+00:00,10434.0,112.380,111.960,112.122,112.280
2005-07-29 17:00:00+00:00,5661.0,112.530,112.210,112.280,112.490
2005-07-31 13:00:00+00:00,4.0,112.520,112.490,112.510,112.490
2005-07-31 17:00:00+00:00,447.0,112.585,112.410,112.540,112.560
2005-07-31 21:00:00+00:00,3452.0,112.760,112.490,112.560,112.505
2005-08-01 01:00:00+00:00,7692.0,112.505,112.100,112.505,112.140
2005-08-01 05:00:00+00:00,10451.0,112.310,111.740,112.140,111.860
2005-08-01 09:00:00+00:00,10600.0,111.990,111.730,111.860,111.800
2005-08-01 13:00:00+00:00,10821.0,112.246,111.800,111.800,112.086
2005-08-01 17:00:00+00:00,5319.0,112.256,112.036,112.076,112.226
2005-08-01 21:00:00+00:00,5263.0,112.380,112.090,112.226,112.130
2005-08-02 01:00:00+00:00,7577.0,112.130,111.676,112.130,111.840
2005-08-02 05:00:00+00:00,10150.0,111.900,111.320,111.840,111.360
2005-08-02 09:00:00+00:00,9931.0,111.520,111.105,111.360,111.236
2005-08-02 13:00:00+00:00,9308.0,111.495,111.185,111.236,111.385
2005-08-02 17:00:00+00:00,5022.0,111.475,111.375,111.385,111.465
2005-08-02 21:00:00+00:00,5486.0,111.666,111.346,111.465,111.666
2005-08-03 01:00:00+00:00,7418.0,111.916,111.606,111.666,111.846
2005-08-03 05:00:00+00:00,9571.0,111.936,111.540,111.846,111.590
2005-08-03 09:00:00+00:00,10738.0,111.600,111.070,111.580,111.190
2005-08-03 13:00:00+00:00,9692.0,111.290,111.025,111.190,111.120
2005-08-03 17:00:00+00:00,4721.0,111.130,110.990,111.120,111.090
2005-08-03 21:00:00+00:00,5601.0,111.270,111.020,111.090,111.140
2005-08-04 01:00:00+00:00,7304.0,111.210,110.770,111.130,111.080
2005-08-04 05:00:00+00:00,10057.0,111.350,110.840,111.080,111.290
2005-08-04 09:00:00+00:00,10668.0,111.610,111.180,111.290,111.450
2005-08-04 13:00:00+00:00,10135.0,111.570,111.020,111.460,111.130
2005-08-04 17:00:00+00:00,5880.0,111.360,111.120,111.130,111.230
2005-08-04 21:00:00+00:00,4854.0,111.380,111.130,111.230,111.310
2005-08-05 01:00:00+00:00,7738.0,111.796,111.220,111.320,111.766
2005-08-05 05:00:00+00:00,9455.0,111.790,111.300,111.766,111.540
2005-08-05 09:00:00+00:00,10306.0,112.070,111.440,111.540,112.020
2005-08-05 13:00:00+00:00,10047.0,112.190,111.870,112.020,112.130
2005-08-05 17:00:00+00:00,5329.0,112.170,111.910,112.130,111.930
2005-08-05 21:00:00+00:00,1.0,111.930,111.930,111.930,111.930
2005-08-07 13:00:00+00:00,1.0,111.950,111.950,111.950,111.950
2005-08-07 17:00:00+00:00,199.0,112.075,111.775,111.930,112.075
2005-08-07 21:00:00+00:00,3950.0,112.444,112.065,112.075,112.434
2005-08-08 01:00:00+00:00,5847.0,112.635,112.255,112.434,112.375
2005-08-08 05:00:00+00:00,10048.0,112.570,112.010,112.375,112.110
2005-08-08 09:00:00+00:00,10557.0,112.110,111.560,112.110,111.680
2005-08-08 13:00:00+00:00,8508.0,111.940,111.610,111.680,111.920
2005-08-08 17:00:00+00:00,4591.0,112.200,111.920,111.920,112.180
2005-08-08 21:00:00+00:00,4804.0,112.190,111.924,112.180,111.976
2005-08-09 01:00:00+00:00,7252.0,111.976,111.676,111.976,111.860
2005-08-09 05:00:00+00:00,9775.0,112.150,111.700,111.860,112.030
2005-08-09 09:00:00+00:00,9027.0,112.200,112.000,112.030,112.090
2005-08-09 13:00:00+00:00,8928.0,112.250,111.960,112.090,112.080
2005-08-09 17:00:00+00:00,5980.0,112.200,111.870,112.080,111.890
2005-08-09 21:00:00+00:00,6192.0,111.990,111.496,111.890,111.610
2005-08-10 01:00:00+00:00,6775.0,111.660,111.270,111.610,111.290
2005-08-10 05:00:00+00:00,10964.0,111.340,110.900,111.290,110.960
2005-08-10 09:00:00+00:00,10257.0,111.090,110.810,110.960,110.980
2005-08-10 13:00:00+00:00,10329.0,110.990,110.390,110.980,110.590
2005-08-10 17:00:00+00:00,6211.0,110.740,110.550,110.590,110.650
2005-08-10 21:00:00+00:00,6541.0,110.746,110.486,110.650,110.486
2005-08-11 01:00:00+00:00,8445.0,110.530,110.260,110.486,110.270
2005-08-11 05:00:00+00:00,10506.0,110.430,110.120,110.270,110.220
2005-08-11 09:00:00+00:00,9666.0,110.460,110.170,110.220,110.355
2005-08-11 13:00:00+00:00,10318.0,110.355,109.750,110.355,109.920
2005-08-11 17:00:00+00:00,7873.0,109.980,109.580,109.920,109.700
2005-08-11 21:00:00+00:00,6840.0,109.906,109.580,109.700,109.866
2005-08-12 01:00:00+00:00,6444.0,109.946,109.770,109.866,109.830
2005-08-12 05:00:00+00:00,9855.0,109.910,109.400,109.830,109.440
2005-08-12 09:00:00+00:00,9464.0,109.840,109.310,109.440,109.790
2005-08-12 13:00:00+00:00,10255.0,109.900,109.330,109.790,109.480
2005-08-12 17:00:00+00:00,4791.0,109.520,109.380,109.480,109.380
2005-08-12 21:00:00+00:00,2.0,109.380,109.380,109.380,109.380
2005-08-14 17:00:00+00:00,281.0,109.600,109.385,109.385,109.475
2005-08-14 21:00:00+00:00,1233.0,109.640,109.335,109.465,109.580
2005-08-15 01:00:00+00:00,1135.0,109.750,109.520,109.590,109.558
2005-08-15 05:00:00+00:00,9385.0,109.738,109.360,109.558,109.560
2005-08-15 09:00:00+00:00,9523.0,109.670,109.410,109.560,109.480
2005-08-15 13:00:00+00:00,9810.0,109.817,109.237,109.480,109.317
2005-08-15 17:00:00+00:00,4584.0,109.373,109.213,109.317,109.243
2005-08-15 21:00:00+00:00,4669.0,109.450,109.223,109.243,109.330
2005-08-16 01:00:00+00:00,5997.0,109.490,109.330,109.330,109.360
2005-08-16 05:00:00+00:00,8811.0,109.390,109.060,109.360,109.198
2005-08-16 09:00:00+00:00,9234.0,109.456,109.190,109.198,109.436
2005-08-16 13:00:00+00:00,9738.0,109.660,109.166,109.436,109.570
2005-08-16 17:00:00+00:00,5391.0,109.660,109.430,109.580,109.520
2005-08-16 21:00:00+00:00,6163.0,109.750,109.470,109.520,109.510
2005-08-17 01:00:00+00:00,6379.0,109.630,109.390,109.510,109.550
2005-08-17 05:00:00+00:00,9893.0,110.085,109.500,109.550,109.945
2005-08-17 09:00:00+00:00,9299.0,110.020,109.633,109.945,109.663
2005-08-17 13:00:00+00:00,9623.0,109.925,109.475,109.663,109.855
2005-08-17 17:00:00+00:00,4811.0,110.005,109.755,109.855,109.930
2005-08-17 21:00:00+00:00,5766.0,110.170,109.750,109.920,110.110
2005-08-18 01:00:00+00:00,6294.0,110.306,110.026,110.100,110.160
2005-08-18 05:00:00+00:00,8790.0,110.268,110.065,110.150,110.195
2005-08-18 09:00:00+00:00,9650.0,110.577,110.175,110.195,110.567
2005-08-18 13:00:00+00:00,9609.0,110.610,110.437,110.567,110.525
2005-08-18 17:00:00+00:00,5433.0,110.670,110.435,110.525,110.530
2005-08-18 21:00:00+00:00,4922.0,110.580,110.330,110.530,110.470
2005-08-19 01:00:00+00:00,5366.0,110.530,110.340,110.470,110.480
2005-08-19 05:00:00+00:00,9070.0,110.835,110.440,110.480,110.640
2005-08-19 09:00:00+00:00,9094.0,110.660,110.355,110.640,110.515
2005-08-19 13:00:00+00:00,8449.0,110.770,110.345,110.515,110.385
2005-08-19 17:00:00+00:00,3345.0,110.485,110.345,110.385,110.470
2005-08-19 21:00:00+00:00,1.0,110.470,110.470,110.470,110.470
2005-08-21 13:00:00+00:00,4.0,110.410,110.370,110.410,110.370
2005-08-21 17:00:00+00:00,432.0,110.470,110.340,110.390,110.430
2005-08-21 21:00:00+00:00,2938.0,110.560,110.375,110.440,110.475
2005-08-22 01:00:00+00:00,6213.0,110.475,110.120,110.475,110.250
2005-08-22 05:00:00+00:00,9398.0,110.300,109.660,110.250,109.785
2005-08-22 09:00:00+00:00,9608.0,109.795,109.413,109.785,109.545
2005-08-22 13:00:00+00:00,9387.0,109.890,109.495,109.545,109.720
2005-08-22 17:00:00+00:00,4243.0,109.820,109.640,109.720,109.770
2005-08-22 21:00:00+00:00,4965.0,109.800,109.630,109.770,109.680
2005-08-23 01:00:00+00:00,6128.0,109.940,109.600,109.690,109.830
2005-08-23 05:00:00+00:00,9681.0,110.096,109.800,109.830,109.974
2005-08-23 09:00:00+00:00,9789.0,110.175,109.924,109.974,110.115
2005-08-23 13:00:00+00:00,9761.0,110.155,109.710,110.115,109.770
2005-08-23 17:00:00+00:00,5516.0,109.900,109.730,109.770,109.885
2005-08-23 21:00:00+00:00,6228.0,110.330,109.880,109.880,110.180
2005-08-24 01:00:00+00:00,8697.0,110.670,110.140,110.180,110.590
2005-08-24 05:00:00+00:00,9434.0,110.740,110.500,110.590,110.580
2005-08-24 09:00:00+00:00,9848.0,110.710,110.160,110.580,110.240
2005-08-24 13:00:00+00:00,9932.0,110.460,110.010,110.230,110.160
2005-08-24 17:00:00+00:00,4533.0,110.230,110.000,110.160,110.210
2005-08-24 21:00:00+00:00,5564.0,110.440,110.160,110.210,110.230
2005-08-25 01:00:00+00:00,7739.0,110.280,109.760,110.240,109.920
2005-08-25 05:00:00+00:00,9201.0,110.070,109.795,109.920,109.930
2005-08-25 09:00:00+00:00,9672.0,110.065,109.845,109.920,109.905
2005-08-25 13:00:00+00:00,9761.0,110.075,109.825,109.905,109.980
2005-08-25 17:00:00+00:00,5628.0,110.090,109.870,109.980,110.040
2005-08-25 21:00:00+00:00,6224.0,110.330,109.990,110.040,110.210
2005-08-26 01:00:00+00:00,6351.0,110.380,110.030,110.210,110.060
2005-08-26 05:00:00+00:00,9519.0,110.160,109.365,110.060,109.665
2005-08-26 09:00:00+00:00,9549.0,109.805,109.555,109.665,109.605
2005-08-26 13:00:00+00:00,9612.0,109.935,109.465,109.605,109.875
2005-08-26 17:00:00+00:00,5829.0,110.310,109.855,109.875,110.180
2005-08-26 21:00:00+00:00,3.0,110.190,110.170,110.170,110.190
2005-08-28 13:00:00+00:00,1.0,110.210,110.210,110.210,110.210
2005-08-28 17:00:00+00:00,210.0,110.215,110.155,110.205,110.185
2005-08-28 21:00:00+00:00,4360.0,110.265,109.850,110.185,110.030
2005-08-29 01:00:00+00:00,6662.0,110.490,110.010,110.030,110.420
2005-08-29 05:00:00+00:00,8855.0,110.440,110.176,110.400,110.346
2005-08-29 09:00:00+00:00,8818.0,110.585,110.295,110.346,110.505
2005-08-29 13:00:00+00:00,9471.0,110.690,110.405,110.505,110.600
2005-08-29 17:00:00+00:00,4191.0,110.675,110.470,110.600,110.625
2005-08-29 21:00:00+00:00,5174.0,110.780,110.470,110.625,110.580
2005-08-30 01:00:00+00:00,7349.0,111.010,110.550,110.580,110.960
2005-08-30 05:00:00+00:00,9903.0,111.230,110.760,110.960,111.165
2005-08-30 09:00:00+00:00,9615.0,111.605,111.135,111.165,111.555
2005-08-30 13:00:00+00:00,10306.0,111.595,111.290,111.555,111.430
2005-08-30 17:00:00+00:00,5407.0,111.450,111.230,111.430,111.255
2005-08-30 21:00:00+00:00,5828.0,111.500,111.205,111.255,111.420
2005-08-31 01:00:00+00:00,7120.0,111.410,111.110,111.410,111.300
2005-08-31 05:00:00+00:00,8956.0,111.475,111.250,111.300,111.435
2005-08-31 09:00:00+00:00,10037.0,111.785,111.395,111.425,111.420
2005-08-31 13:00:00+00:00,11674.0,111.620,110.390,111.420,110.710
2005-08-31 17:00:00+00:00,6756.0,110.755,110.545,110.710,110.635
2005-08-31 21:00:00+00:00,4788.0,110.796,110.550,110.635,110.686
2005-09-01 01:00:00+00:00,6162.0,110.876,110.626,110.686,110.796
2005-09-01 05:00:00+00:00,9014.0,110.940,110.557,110.796,110.627
2005-09-01 09:00:00+00:00,10015.0,110.790,110.295,110.627,110.325
2005-09-01 13:00:00+00:00,10997.0,110.545,109.866,110.335,110.096
2005-09-01 17:00:00+00:00,6993.0,110.096,109.616,110.096,109.820
2005-09-01 21:00:00+00:00,5670.0,110.070,109.710,109.820,109.950
2005-09-02 01:00:00+00:00,5133.0,109.978,109.814,109.950,109.880
2005-09-02 05:00:00+00:00,9551.0,109.950,109.210,109.880,109.280
2005-09-02 09:00:00+00:00,10723.0,109.955,109.225,109.280,109.825
2005-09-02 13:00:00+00:00,5566.0,109.885,109.575,109.815,109.740
2005-09-02 17:00:00+00:00,4887.0,109.830,109.570,109.740,109.820
2005-09-02 21:00:00+00:00,1.0,109.820,109.820,109.820,109.820
2005-09-04 17:00:00+00:00,218.0,109.735,109.645,109.735,109.705
2005-09-04 21:00:00+00:00,2956.0,109.795,109.640,109.705,109.653
2005-09-05 01:00:00+00:00,7122.0,109.653,109.095,109.653,109.125
2005-09-05 05:00:00+00:00,9551.0,109.380,108.780,109.115,108.860
2005-09-05 09:00:00+00:00,8827.0,109.040,108.830,108.850,108.970
2005-09-05 13:00:00+00:00,7723.0,109.300,108.900,108.970,109.255
2005-09-05 17:00:00+00:00,530.0,109.255,109.120,109.250,109.150
2005-09-05 21:00:00+00:00,5656.0,109.520,109.120,109.150,109.270
2005-09-06 01:00:00+00:00,6288.0,109.490,109.150,109.270,109.420
2005-09-06 05:00:00+00:00,9606.0,109.785,109.276,109.420,109.605
2005-09-06 09:00:00+00:00,9934.0,109.790,109.355,109.615,109.395
2005-09-06 13:00:00+00:00,9454.0,109.830,109.375,109.395,109.665
2005-09-06 17:00:00+00:00,5574.0,109.715,109.465,109.665,109.690
2005-09-06 21:00:00+00:00,5199.0,109.700,109.426,109.690,109.556
2005-09-07 01:00:00+00:00,8026.0,110.030,109.466,109.546,109.970
2005-09-07 05:00:00+00:00,9589.0,109.990,109.540,109.970,109.895
2005-09-07 09:00:00+00:00,10072.0,110.140,109.735,109.895,109.940
2005-09-07 13:00:00+00:00,9742.0,110.260,109.930,109.940,110.098
2005-09-07 17:00:00+00:00,7128.0,110.280,110.005,110.098,110.105
2005-09-07 21:00:00+00:00,6027.0,110.345,110.000,110.105,110.335
2005-09-08 01:00:00+00:00,6276.0,110.375,110.080,110.335,110.200
2005-09-08 05:00:00+00:00,9633.0,110.480,110.160,110.200,110.440
2005-09-08 09:00:00+00:00,9685.0,110.625,110.280,110.440,110.290
2005-09-08 13:00:00+00:00,9554.0,110.620,110.260,110.290,110.490
2005-09-08 17:00:00+00:00,5889.0,110.590,110.450,110.490,110.520
2005-09-08 21:00:00+00:00,5145.0,110.756,110.456,110.520,110.696
2005-09-09 01:00:00+00:00,8309.0,110.766,110.356,110.696,110.616
2005-09-09 05:00:00+00:00,9751.0,110.715,110.425,110.616,110.705
2005-09-09 09:00:00+00:00,10378.0,110.715,109.840,110.705,109.890
2005-09-09 13:00:00+00:00,9953.0,110.020,109.495,109.900,109.805
2005-09-09 17:00:00+00:00,5596.0,109.875,109.640,109.805,109.690
2005-09-09 21:00:00+00:00,2.0,109.700,109.700,109.700,109.700
2005-09-11 13:00:00+00:00,6.0,109.670,109.630,109.670,109.630
2005-09-11 17:00:00+00:00,15.0,109.660,109.165,109.640,109.165
2005-09-11 21:00:00+00:00,4872.0,109.480,108.985,109.265,109.470
2005-09-12 01:00:00+00:00,7776.0,109.695,109.360,109.470,109.515
2005-09-12 05:00:00+00:00,9726.0,109.995,109.515,109.515,109.790
2005-09-12 09:00:00+00:00,9291.0,109.965,109.700,109.790,109.885
2005-09-12 13:00:00+00:00,9327.0,110.277,109.770,109.885,110.175
2005-09-12 17:00:00+00:00,5301.0,110.380,110.125,110.175,110.350
2005-09-12 21:00:00+00:00,5140.0,110.410,110.140,110.360,110.390
2005-09-13 01:00:00+00:00,6563.0,110.400,110.200,110.390,110.310
2005-09-13 05:00:00+00:00,10275.0,110.900,110.280,110.310,110.860
2005-09-13 09:00:00+00:00,10659.0,111.050,110.593,110.860,110.613
2005-09-13 13:00:00+00:00,9355.0,110.917,110.613,110.613,110.757
2005-09-13 17:00:00+00:00,4485.0,110.837,110.617,110.747,110.640
2005-09-13 21:00:00+00:00,5828.0,110.820,110.520,110.640,110.660
2005-09-14 01:00:00+00:00,7052.0,110.670,110.420,110.660,110.540
2005-09-14 05:00:00+00:00,9641.0,110.715,110.320,110.540,110.330
2005-09-14 09:00:00+00:00,10321.0,110.460,109.895,110.330,110.005
2005-09-14 13:00:00+00:00,9602.0,110.345,109.965,110.015,110.215
2005-09-14 17:00:00+00:00,5929.0,110.400,110.215,110.215,110.390
2005-09-14 21:00:00+00:00,5805.0,110.620,110.290,110.390,110.470
2005-09-15 01:00:00+00:00,7125.0,110.730,110.390,110.470,110.570
2005-09-15 05:00:00+00:00,9759.0,110.675,110.395,110.570,110.475
2005-09-15 09:00:00+00:00,10402.0,110.540,110.170,110.475,110.320
2005-09-15 13:00:00+00:00,9738.0,110.599,110.250,110.320,110.529
2005-09-15 17:00:00+00:00,5090.0,110.720,110.509,110.529,110.650
2005-09-15 21:00:00+00:00,4960.0,110.827,110.595,110.650,110.770
2005-09-16 01:00:00+00:00,7290.0,110.930,110.480,110.760,110.570
2005-09-16 05:00:00+00:00,8839.0,110.830,110.470,110.570,110.810
2005-09-16 09:00:00+00:00,9215.0,110.995,110.760,110.810,110.825
2005-09-16 13:00:00+00:00,9978.0,111.460,110.685,110.825,111.450
2005-09-16 17:00:00+00:00,5114.0,111.460,111.285,111.450,111.350
2005-09-16 21:00:00+00:00,5.0,111.360,111.350,111.350,111.360
2005-09-17 13:00:00+00:00,1.0,111.340,111.340,111.340,111.340
2005-09-18 13:00:00+00:00,1.0,111.360,111.360,111.360,111.360
2005-09-18 17:00:00+00:00,504.0,111.520,111.260,111.380,111.465
2005-09-18 21:00:00+00:00,1311.0,111.610,111.350,111.465,111.460
